region,country_code,country,year,sex,hrs_unpaid_dom_care_work,prop_internet,hrs_dom_care_work,labor_force,prop_self_employed,prop_nat_parl,prop_female_judge,prop_family_worker,prop_employers,perc_industrial,perc_service,key
Western Asia,512,Oman,1996,Both sexes,NA,NA,NA,NA,10.37,NA,NA,NA,2.48,7.66,84.84,Western Asia--512--Oman--1996--Both sexes
Western Asia,634,Qatar,2015,Female,NA,NA,NA,NA,0.05,NA,NA,0.02,0.32,5.88,94.28,Western Asia--634--Qatar--2015--Female
Western Asia,634,Qatar,2015,Male,NA,NA,NA,NA,0.16,NA,NA,0,0.27,61.5,37.08,Western Asia--634--Qatar--2015--Male
Western Asia,634,Qatar,2015,Both sexes,NA,NA,NA,NA,0.14,NA,NA,0,0.28,54.14,44.63,Western Asia--634--Qatar--2015--Both sexes
Western Asia,760,Syrian Arab Republic,2011,Female,NA,NA,NA,NA,7.76,12.4,NA,8.17,1.03,9.5,78.2,Western Asia--760--Syrian Arab Republic--2011--Female
Western Asia,760,Syrian Arab Republic,2011,Male,NA,NA,NA,NA,32.9,NA,NA,2.45,4.95,34.55,52.09,Western Asia--760--Syrian Arab Republic--2011--Male
Western Asia,760,Syrian Arab Republic,2011,Both sexes,NA,NA,NA,NA,29.78,NA,NA,3.16,4.46,31.43,55.33,Western Asia--760--Syrian Arab Republic--2011--Both sexes
Western Asia,784,United Arab Emirates,2009,Female,NA,NA,NA,NA,0.4,22.5,NA,0.1,0.9,6.4,93.5,Western Asia--784--United Arab Emirates--2009--Female
Western Asia,784,United Arab Emirates,2009,Male,NA,NA,NA,NA,1,NA,NA,0,4.1,27.1,68.3,Western Asia--784--United Arab Emirates--2009--Male
Western Asia,784,United Arab Emirates,2009,Both sexes,NA,NA,NA,NA,0.9,NA,NA,0.1,3.4,23.1,73,Western Asia--784--United Arab Emirates--2009--Both sexes
Western Asia,887,Yemen,2004,Female,NA,NA,NA,NA,15.4,0.3,NA,NA,1.6,9.3,48.9,Western Asia--887--Yemen--2004--Female
Western Asia,887,Yemen,2004,Male,NA,NA,NA,NA,25.8,NA,NA,NA,4.8,16.5,53.1,Western Asia--887--Yemen--2004--Male
Western Asia,887,Yemen,2004,Both sexes,NA,NA,NA,NA,24.9,NA,NA,NA,4.5,16.3,52.7,Western Asia--887--Yemen--2004--Both sexes
South-eastern Asia,116,Cambodia,2012,Both sexes,NA,NA,NA,NA,33.57,NA,NA,20.01,0.4,25.24,41.51,South-eastern Asia--116--Cambodia--2012--Both sexes
South-eastern Asia,116,Cambodia,2014,Female,NA,NA,NA,NA,54.2,NA,NA,6.1,0.1,NA,NA,South-eastern Asia--116--Cambodia--2014--Female
South-eastern Asia,116,Cambodia,2014,Male,NA,NA,NA,NA,45.4,NA,NA,5.2,0.2,NA,NA,South-eastern Asia--116--Cambodia--2014--Male
South-eastern Asia,116,Cambodia,2014,Both sexes,NA,NA,NA,NA,49.6,NA,NA,5.6,0.2,NA,NA,South-eastern Asia--116--Cambodia--2014--Both sexes
South-eastern Asia,360,Indonesia,2003,Female,NA,NA,NA,NA,29.84,8,NA,41.53,1.04,15.16,37.3,South-eastern Asia--360--Indonesia--2003--Female
South-eastern Asia,360,Indonesia,2003,Male,NA,NA,NA,NA,54.74,NA,NA,8.46,3.91,19.13,35.13,South-eastern Asia--360--Indonesia--2003--Male
South-eastern Asia,360,Indonesia,2001,Female,NA,NA,NA,NA,31.06,8,NA,38.56,1.08,16.11,39.35,South-eastern Asia--360--Indonesia--2001--Female
South-eastern Asia,360,Indonesia,2001,Male,NA,NA,NA,NA,52.09,NA,NA,8.05,4.25,20.28,36.39,South-eastern Asia--360--Indonesia--2001--Male
South-eastern Asia,360,Indonesia,2002,Female,NA,NA,NA,NA,33.89,8,NA,36.21,1.08,15.77,38.82,South-eastern Asia--360--Indonesia--2002--Female
South-eastern Asia,360,Indonesia,2002,Male,NA,NA,NA,NA,54.64,NA,NA,7.02,4.15,20.45,35.81,South-eastern Asia--360--Indonesia--2002--Male
South-eastern Asia,418,Lao People's Democratic Republic,2005,Female,NA,NA,NA,NA,26.7,22.9,NA,65,0.2,NA,NA,South-eastern Asia--418--Lao People's Democratic Republic--2005--Female
South-eastern Asia,418,Lao People's Democratic Republic,2005,Male,NA,NA,NA,NA,57.4,NA,NA,26.8,0.4,NA,NA,South-eastern Asia--418--Lao People's Democratic Republic--2005--Male
South-eastern Asia,418,Lao People's Democratic Republic,2005,Both sexes,NA,NA,NA,NA,42,NA,NA,46,0.3,NA,NA,South-eastern Asia--418--Lao People's Democratic Republic--2005--Both sexes
South-eastern Asia,458,Malaysia,2003,Both sexes,NA,NA,NA,NA,15.57,NA,NA,4.83,3.37,32.02,53.71,South-eastern Asia--458--Malaysia--2003--Both sexes
South-eastern Asia,458,Malaysia,2008,Female,NA,NA,NA,NA,11.67,10,NA,8.07,1.38,22.73,68.27,South-eastern Asia--458--Malaysia--2008--Female
South-eastern Asia,458,Malaysia,2008,Male,NA,NA,NA,NA,20.53,NA,NA,2.61,4.65,31.99,51.29,South-eastern Asia--458--Malaysia--2008--Male
South-eastern Asia,458,Malaysia,2008,Both sexes,NA,NA,NA,NA,17.37,NA,NA,4.56,3.48,28.68,57.36,South-eastern Asia--458--Malaysia--2008--Both sexes
South-eastern Asia,458,Malaysia,2005,Female,NA,NA,NA,NA,11.62,9.1,NA,8.52,1.39,24.4,65.43,South-eastern Asia--458--Malaysia--2005--Female
South-eastern Asia,458,Malaysia,2005,Male,NA,NA,NA,NA,19.42,NA,NA,2.3,4.44,32.67,50.22,South-eastern Asia--458--Malaysia--2005--Male
South-eastern Asia,458,Malaysia,2005,Both sexes,NA,NA,NA,NA,16.64,NA,NA,4.51,3.35,29.73,55.63,South-eastern Asia--458--Malaysia--2005--Both sexes
South-eastern Asia,458,Malaysia,2007,Female,NA,NA,NA,NA,12.52,9.1,NA,8.83,1.34,22.77,67.26,South-eastern Asia--458--Malaysia--2007--Female
South-eastern Asia,458,Malaysia,2007,Male,NA,NA,NA,NA,20.11,NA,NA,2.74,4.62,31.67,50.84,South-eastern Asia--458--Malaysia--2007--Male
South-eastern Asia,458,Malaysia,2007,Both sexes,NA,NA,NA,NA,17.38,NA,NA,4.94,3.44,28.47,56.75,South-eastern Asia--458--Malaysia--2007--Both sexes
South-eastern Asia,458,Malaysia,2009,Female,NA,NA,NA,NA,12.24,10.8,NA,7.92,1.54,20.01,70.96,South-eastern Asia--458--Malaysia--2009--Female
South-eastern Asia,458,Malaysia,2009,Male,NA,NA,NA,NA,19.84,NA,NA,2.44,4.87,30.98,52.98,South-eastern Asia--458--Malaysia--2009--Male
South-eastern Asia,458,Malaysia,2009,Both sexes,NA,NA,NA,NA,17.09,NA,NA,4.42,3.67,27.01,59.49,South-eastern Asia--458--Malaysia--2009--Both sexes
South-eastern Asia,458,Malaysia,2010,Female,NA,NA,NA,NA,12.1,9.9,NA,7.69,1.62,20.54,70.5,South-eastern Asia--458--Malaysia--2010--Female
South-eastern Asia,458,Malaysia,2010,Male,NA,NA,NA,NA,19.79,NA,NA,2.47,5.02,31.76,51.07,South-eastern Asia--458--Malaysia--2010--Male
South-eastern Asia,458,Malaysia,2010,Both sexes,NA,NA,NA,NA,17.03,NA,NA,4.34,3.79,27.73,58.05,South-eastern Asia--458--Malaysia--2010--Both sexes
South-eastern Asia,458,Malaysia,1996,Female,NA,NA,NA,NA,13.51,7.8,NA,13.83,0.84,29.59,53.38,South-eastern Asia--458--Malaysia--1996--Female
South-eastern Asia,458,Malaysia,1996,Male,NA,NA,NA,NA,20.39,NA,NA,2.95,4.11,33.62,45.8,South-eastern Asia--458--Malaysia--1996--Male
South-eastern Asia,458,Malaysia,1996,Both sexes,NA,NA,NA,NA,18.03,NA,NA,6.7,2.99,32.24,48.4,South-eastern Asia--458--Malaysia--1996--Both sexes
South-eastern Asia,458,Malaysia,2001,Female,NA,NA,NA,NA,11.82,10.4,NA,10.26,1.07,29.69,58.28,South-eastern Asia--458--Malaysia--2001--Female
South-eastern Asia,458,Malaysia,2001,Male,NA,NA,NA,NA,18.57,NA,NA,2.31,4.48,34.97,48.21,South-eastern Asia--458--Malaysia--2001--Male
South-eastern Asia,458,Malaysia,2001,Both sexes,NA,NA,NA,NA,16.19,NA,NA,5.11,3.28,33.11,51.76,South-eastern Asia--458--Malaysia--2001--Both sexes
South-eastern Asia,458,Malaysia,2004,Female,NA,NA,NA,NA,12.31,10.5,NA,9.65,1.3,24.87,64.62,South-eastern Asia--458--Malaysia--2004--Female
South-eastern Asia,458,Malaysia,2004,Male,NA,NA,NA,NA,19.35,NA,NA,2.43,4.82,33.07,50.1,South-eastern Asia--458--Malaysia--2004--Male
South-eastern Asia,458,Malaysia,2004,Both sexes,NA,NA,NA,NA,16.82,NA,NA,5.03,3.55,30.13,55.32,South-eastern Asia--458--Malaysia--2004--Both sexes
South-eastern Asia,458,Malaysia,2006,Female,NA,NA,NA,NA,11.33,9.1,NA,9.02,1.53,24.75,65.23,South-eastern Asia--458--Malaysia--2006--Female
South-eastern Asia,458,Malaysia,2006,Male,NA,NA,NA,NA,19.93,NA,NA,2.76,5.15,33.3,49.52,South-eastern Asia--458--Malaysia--2006--Male
South-eastern Asia,458,Malaysia,2006,Both sexes,NA,NA,NA,NA,16.87,NA,NA,4.98,3.86,30.26,55.11,South-eastern Asia--458--Malaysia--2006--Both sexes
South-eastern Asia,458,Malaysia,1995,Female,NA,NA,NA,NA,13.19,7.8,NA,13.15,0.72,31.36,51.78,South-eastern Asia--458--Malaysia--1995--Female
South-eastern Asia,458,Malaysia,1995,Male,NA,NA,NA,NA,20.87,NA,NA,3.29,3.35,32.84,45.6,South-eastern Asia--458--Malaysia--1995--Male
South-eastern Asia,458,Malaysia,1995,Both sexes,NA,NA,NA,NA,18.27,NA,NA,6.63,2.46,32.34,47.69,South-eastern Asia--458--Malaysia--1995--Both sexes
South-eastern Asia,458,Malaysia,1997,Female,NA,NA,NA,NA,12.9,7.8,NA,12.41,0.83,29.83,55.96,South-eastern Asia--458--Malaysia--1997--Female
South-eastern Asia,458,Malaysia,1997,Male,NA,NA,NA,NA,18.98,NA,NA,2.74,3.51,35.64,45.49,South-eastern Asia--458--Malaysia--1997--Male
South-eastern Asia,458,Malaysia,1997,Both sexes,NA,NA,NA,NA,16.92,NA,NA,6.02,2.6,33.67,NA,South-eastern Asia--458--Malaysia--1997--Both sexes
South-eastern Asia,458,Malaysia,2002,Female,NA,NA,NA,NA,12.05,10.4,NA,9.63,1.05,27.27,61.1,South-eastern Asia--458--Malaysia--2002--Female
South-eastern Asia,458,Malaysia,2002,Male,NA,NA,NA,NA,17.42,NA,NA,2.06,4.11,34.59,48.66,South-eastern Asia--458--Malaysia--2002--Male
South-eastern Asia,458,Malaysia,2002,Both sexes,NA,NA,NA,NA,15.51,NA,NA,4.76,3.02,31.98,53.09,South-eastern Asia--458--Malaysia--2002--Both sexes
South-eastern Asia,608,Philippines,2013,Female,NA,NA,NA,NA,27.64,27.2,NA,14.36,2.1,NA,NA,South-eastern Asia--608--Philippines--2013--Female
South-eastern Asia,608,Philippines,2013,Male,NA,NA,NA,NA,28.78,NA,NA,7.36,4.18,NA,NA,South-eastern Asia--608--Philippines--2013--Male
South-eastern Asia,702,Singapore,1999,Female,NA,NA,NA,NA,4.8,4.8,NA,2.18,2.56,24.78,74.81,South-eastern Asia--702--Singapore--1999--Female
South-eastern Asia,702,Singapore,1999,Male,NA,NA,NA,NA,10.73,NA,NA,0.48,8.43,31.59,67.17,South-eastern Asia--702--Singapore--1999--Male
South-eastern Asia,702,Singapore,1999,Both sexes,NA,NA,NA,NA,8.36,NA,NA,1.15,6.09,28.86,70.23,South-eastern Asia--702--Singapore--1999--Both sexes
South-eastern Asia,702,Singapore,2003,Female,NA,NA,NA,NA,5.45,11.8,NA,1.51,2.53,20.19,79.29,South-eastern Asia--702--Singapore--2003--Female
South-eastern Asia,702,Singapore,2003,Male,NA,NA,NA,NA,11.28,NA,NA,0.34,7.1,28.32,70.57,South-eastern Asia--702--Singapore--2003--Male
South-eastern Asia,702,Singapore,2003,Both sexes,NA,NA,NA,NA,8.89,NA,NA,0.82,5.23,25,74.14,South-eastern Asia--702--Singapore--2003--Both sexes
South-eastern Asia,702,Singapore,2010,Female,NA,NA,NA,NA,5.7,23.4,0.51,0.8,3.1,NA,NA,South-eastern Asia--702--Singapore--2010--Female
South-eastern Asia,702,Singapore,2010,Male,NA,NA,NA,NA,10.9,NA,NA,0.4,7,NA,NA,South-eastern Asia--702--Singapore--2010--Male
South-eastern Asia,702,Singapore,2010,Both sexes,NA,NA,NA,NA,8.6,NA,NA,0.6,5.3,30.38,68.96,South-eastern Asia--702--Singapore--2010--Both sexes
South-eastern Asia,702,Singapore,2001,Female,NA,NA,NA,NA,5.31,6.5,NA,2,2.13,20.75,78.76,South-eastern Asia--702--Singapore--2001--Female
South-eastern Asia,702,Singapore,2001,Male,NA,NA,NA,NA,11.83,NA,NA,0.35,7.26,29.23,69.63,South-eastern Asia--702--Singapore--2001--Male
South-eastern Asia,702,Singapore,2001,Both sexes,NA,NA,NA,NA,9.18,NA,NA,1.02,5.17,25.77,73.34,South-eastern Asia--702--Singapore--2001--Both sexes
South-eastern Asia,702,Singapore,2004,Female,NA,NA,NA,NA,5.6,16,NA,1.4,2.64,19.22,80.31,South-eastern Asia--702--Singapore--2004--Female
South-eastern Asia,702,Singapore,2004,Male,NA,NA,NA,NA,11.98,NA,NA,0.34,7.36,27.22,71.64,South-eastern Asia--702--Singapore--2004--Male
South-eastern Asia,702,Singapore,2004,Both sexes,NA,NA,NA,NA,9.36,NA,NA,0.78,5.42,23.95,75.17,South-eastern Asia--702--Singapore--2004--Both sexes
South-eastern Asia,702,Singapore,2011,Female,NA,NA,NA,NA,5.95,25.3,0.43,1.16,3.32,14.03,85.33,South-eastern Asia--702--Singapore--2011--Female
South-eastern Asia,702,Singapore,2011,Male,NA,NA,NA,NA,11.13,NA,NA,0.41,7.06,24,74.42,South-eastern Asia--702--Singapore--2011--Male
South-eastern Asia,702,Singapore,2002,Female,NA,NA,NA,NA,5.27,11.8,NA,NA,2.5,20.44,79.18,South-eastern Asia--702--Singapore--2002--Female
South-eastern Asia,702,Singapore,2002,Male,NA,NA,NA,NA,11.67,NA,NA,0.35,7.04,28.32,70.52,South-eastern Asia--702--Singapore--2002--Male
South-eastern Asia,702,Singapore,2002,Both sexes,NA,NA,NA,NA,9.08,NA,NA,0.86,5.2,25.13,74.02,South-eastern Asia--702--Singapore--2002--Both sexes
South-eastern Asia,702,Singapore,2012,Female,NA,NA,NA,NA,6.06,22.2,0.46,0.96,3.73,14.05,85.17,South-eastern Asia--702--Singapore--2012--Female
South-eastern Asia,702,Singapore,2012,Male,NA,NA,NA,NA,10.71,NA,NA,0.36,7.87,23.37,74.89,South-eastern Asia--702--Singapore--2012--Male
South-eastern Asia,702,Singapore,2013,Female,NA,NA,NA,NA,5.45,24.2,0.45,0.8,4.2,14.05,85.13,South-eastern Asia--702--Singapore--2013--Female
South-eastern Asia,702,Singapore,2013,Male,NA,NA,NA,NA,10.27,NA,NA,0.31,7.91,22.19,76.14,South-eastern Asia--702--Singapore--2013--Male
South-eastern Asia,702,Singapore,2015,Female,NA,NA,NA,NA,5.15,NA,NA,0.5,3.56,11.78,87.53,South-eastern Asia--702--Singapore--2015--Female
South-eastern Asia,702,Singapore,2015,Male,NA,NA,NA,NA,10.17,NA,NA,0.28,7.52,19.98,78.6,South-eastern Asia--702--Singapore--2015--Male
South-eastern Asia,702,Singapore,2015,Both sexes,NA,NA,NA,NA,7.89,NA,NA,0.38,5.72,16.25,82.67,South-eastern Asia--702--Singapore--2015--Both sexes
South-eastern Asia,704,Viet Nam,2010,Both sexes,NA,NA,NA,NA,43.31,NA,NA,19.42,3.44,NA,NA,South-eastern Asia--704--Viet Nam--2010--Both sexes
South-eastern Asia,704,Viet Nam,2011,Both sexes,NA,NA,NA,NA,43.9,NA,NA,18.57,2.89,21.27,30.41,South-eastern Asia--704--Viet Nam--2011--Both sexes
South-eastern Asia,764,Thailand,1995,Female,NA,NA,NA,NA,19.73,6.1,NA,46.54,1.28,17.12,29.42,South-eastern Asia--764--Thailand--1995--Female
South-eastern Asia,764,Thailand,1995,Male,NA,NA,NA,NA,38.91,NA,NA,18.5,4.28,21.96,27.28,South-eastern Asia--764--Thailand--1995--Male
South-eastern Asia,764,Thailand,1995,Both sexes,NA,NA,NA,NA,30.2,NA,NA,31.23,2.91,19.76,28.25,South-eastern Asia--764--Thailand--1995--Both sexes
South-eastern Asia,764,Thailand,2002,Female,NA,NA,NA,NA,21.78,9.2,NA,37.4,1.4,18.94,37.02,South-eastern Asia--764--Thailand--2002--Female
South-eastern Asia,764,Thailand,2002,Male,NA,NA,NA,NA,38.84,NA,NA,15.92,4.65,20.54,31.58,South-eastern Asia--764--Thailand--2002--Male
South-eastern Asia,764,Thailand,2002,Both sexes,NA,NA,NA,NA,31.18,NA,NA,25.57,3.19,19.82,34.02,South-eastern Asia--764--Thailand--2002--Both sexes
Eastern Asia,156,China,2008,Both sexes,NA,NA,NA,NA,7.64,NA,NA,NA,NA,27.2,33.2,Eastern Asia--156--China--2008--Both sexes
Eastern Asia,156,China,2009,Both sexes,NA,NA,NA,NA,8.69,NA,NA,NA,NA,27.8,34.1,Eastern Asia--156--China--2009--Both sexes
Eastern Asia,156,China,2011,Both sexes,NA,NA,NA,NA,10.4,NA,NA,NA,NA,29.5,35.7,Eastern Asia--156--China--2011--Both sexes
Eastern Asia,156,China,2012,Both sexes,NA,NA,NA,NA,11.25,NA,NA,NA,NA,30.3,36.1,Eastern Asia--156--China--2012--Both sexes
Eastern Asia,156,China,2013,Both sexes,NA,NA,NA,NA,12.13,NA,NA,NA,NA,30.1,38.5,Eastern Asia--156--China--2013--Both sexes
Eastern Asia,156,China,2014,Both sexes,NA,NA,NA,NA,13.7,NA,NA,NA,NA,29.9,40.6,Eastern Asia--156--China--2014--Both sexes
Eastern Asia,344,China  Hong Kong Special Administrative Region,1999,Female,NA,NA,NA,NA,2.15,NA,NA,1.47,1.8,11.76,88.05,Eastern Asia--344--China  Hong Kong Special Administrative Region--1999--Female
Eastern Asia,344,China  Hong Kong Special Administrative Region,1999,Male,NA,NA,NA,NA,7.07,NA,NA,0.12,7.51,27.82,71.81,Eastern Asia--344--China  Hong Kong Special Administrative Region--1999--Male
Eastern Asia,446,China  Macao Special Administrative Region,1999,Female,NA,NA,NA,NA,2.72,NA,NA,3.26,0.98,33.73,66.05,Eastern Asia--446--China  Macao Special Administrative Region--1999--Female
Eastern Asia,446,China  Macao Special Administrative Region,1999,Male,NA,NA,NA,NA,8.25,NA,NA,0.29,5.85,27.93,71.79,Eastern Asia--446--China  Macao Special Administrative Region--1999--Male
Eastern Asia,446,China  Macao Special Administrative Region,1999,Both sexes,NA,NA,NA,NA,5.66,NA,NA,1.63,3.57,30.6,69.25,Eastern Asia--446--China  Macao Special Administrative Region--1999--Both sexes
Eastern Asia,496,Mongolia,2015,Female,NA,NA,NA,NA,18.7,NA,NA,3.13,0.88,13.05,59.9,Eastern Asia--496--Mongolia--2015--Female
Eastern Asia,496,Mongolia,2015,Male,NA,NA,NA,NA,23.11,NA,NA,0.82,1.76,26.83,43.46,Eastern Asia--496--Mongolia--2015--Male
Eastern Asia,496,Mongolia,2015,Both sexes,NA,NA,NA,NA,21.01,NA,NA,1.92,1.34,20.29,51.26,Eastern Asia--496--Mongolia--2015--Both sexes
Southern Asia,4,Afghanistan,2008,Female,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2008--Female
Southern Asia,4,Afghanistan,2007,Female,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2007--Female
Southern Asia,4,Afghanistan,2009,Female,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2009--Female
Southern Asia,4,Afghanistan,2010,Female,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2010--Female
Southern Asia,4,Afghanistan,2006,Female,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2006--Female
Southern Asia,4,Afghanistan,2011,Female,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2011--Female
Southern Asia,4,Afghanistan,2012,Female,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2012--Female
Southern Asia,4,Afghanistan,2013,Female,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,Southern Asia--4--Afghanistan--2013--Female
Southern Asia,50,Bangladesh,1999,Female,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--1999--Female
Southern Asia,50,Bangladesh,2009,Female,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--2009--Female
Southern Asia,50,Bangladesh,1998,Female,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--1998--Female
Southern Asia,50,Bangladesh,2001,Female,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--2001--Female
Southern Asia,50,Bangladesh,2004,Female,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--2004--Female
Southern Asia,50,Bangladesh,2006,Female,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--2006--Female
Southern Asia,50,Bangladesh,1995,Female,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--1995--Female
Southern Asia,50,Bangladesh,1997,Female,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--1997--Female
Southern Asia,50,Bangladesh,2012,Female,NA,NA,NA,NA,NA,19.7,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--2012--Female
Southern Asia,50,Bangladesh,2014,Female,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,Southern Asia--50--Bangladesh--2014--Female
Southern Asia,64,Bhutan,1999,Female,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--1999--Female
Southern Asia,64,Bhutan,2003,Female,NA,NA,NA,NA,NA,9.3,NA,NA,NA,1.31,10.03,Southern Asia--64--Bhutan--2003--Female
Southern Asia,64,Bhutan,2008,Female,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--2008--Female
Southern Asia,64,Bhutan,2000,Female,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--2000--Female
Southern Asia,64,Bhutan,2007,Female,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--2007--Female
Southern Asia,64,Bhutan,1996,Female,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--1996--Female
Southern Asia,64,Bhutan,1998,Female,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--1998--Female
Southern Asia,64,Bhutan,2001,Female,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--2001--Female
Southern Asia,64,Bhutan,2004,Female,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--2004--Female
Southern Asia,64,Bhutan,1995,Female,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--1995--Female
Southern Asia,64,Bhutan,1997,Female,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--1997--Female
Southern Asia,64,Bhutan,2002,Female,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,Southern Asia--64--Bhutan--2002--Female
Southern Asia,64,Bhutan,2013,Female,NA,NA,NA,NA,NA,8.5,NA,NA,NA,10.15,24.16,Southern Asia--64--Bhutan--2013--Female
Southern Asia,356,India,1999,Female,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,Southern Asia--356--India--1999--Female
Southern Asia,356,India,2003,Female,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,Southern Asia--356--India--2003--Female
Southern Asia,356,India,2008,Female,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,Southern Asia--356--India--2008--Female
Southern Asia,356,India,2007,Female,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,Southern Asia--356--India--2007--Female
Southern Asia,356,India,2009,Female,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,Southern Asia--356--India--2009--Female
Southern Asia,356,India,1996,Female,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,Southern Asia--356--India--1996--Female
Southern Asia,356,India,2004,Female,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,Southern Asia--356--India--2004--Female
Southern Asia,356,India,2006,Female,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,Southern Asia--356--India--2006--Female
Southern Asia,356,India,1995,Female,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,Southern Asia--356--India--1995--Female
Southern Asia,356,India,2011,Female,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,Southern Asia--356--India--2011--Female
Southern Asia,356,India,1997,Female,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,Southern Asia--356--India--1997--Female
Southern Asia,356,India,2002,Female,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,Southern Asia--356--India--2002--Female
Southern Asia,356,India,2013,Female,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,Southern Asia--356--India--2013--Female
Southern Asia,356,India,2014,Female,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,Southern Asia--356--India--2014--Female
Southern Asia,364,Iran (Islamic Republic of),1999,Female,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,Southern Asia--364--Iran (Islamic Republic of)--1999--Female
Southern Asia,364,Iran (Islamic Republic of),2003,Female,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,Southern Asia--364--Iran (Islamic Republic of)--2003--Female
Southern Asia,364,Iran (Islamic Republic of),2000,Female,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,Southern Asia--364--Iran (Islamic Republic of)--2000--Female
Southern Asia,364,Iran (Islamic Republic of),1998,Female,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,Southern Asia--364--Iran (Islamic Republic of)--1998--Female
Southern Asia,364,Iran (Islamic Republic of),2001,Female,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,Southern Asia--364--Iran (Islamic Republic of)--2001--Female
Southern Asia,364,Iran (Islamic Republic of),2004,Female,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,Southern Asia--364--Iran (Islamic Republic of)--2004--Female
Southern Asia,364,Iran (Islamic Republic of),2006,Female,NA,NA,NA,NA,NA,4.1,NA,NA,NA,31.75,37.31,Southern Asia--364--Iran (Islamic Republic of)--2006--Female
